Date,^FTSE,^GSPC
14/01/2015,6388.5,2011.27002
15/01/2015,6498.799805,1992.670044
16/01/2015,6550.299805,2019.420044
20/01/2015,6620.100098,2022.550049
21/01/2015,6728,2032.119995
22/01/2015,6796.600098,2063.149902
23/01/2015,6832.799805,2051.820068
26/01/2015,6852.399902,2057.090088
27/01/2015,6811.600098,2029.550049
28/01/2015,6825.899902,2002.160034
29/01/2015,6810.600098,2021.25
30/01/2015,6749.399902,1994.98999
02/02/2015,6782.600098,2020.849976
03/02/2015,6871.799805,2050.030029
04/02/2015,6860,2041.51001
05/02/2015,6865.899902,2062.52002
06/02/2015,6853.399902,2055.469971
09/02/2015,6837.200195,2046.73999
10/02/2015,6829.100098,2068.590088
11/02/2015,6818.200195,2068.530029
12/02/2015,6828.100098,2088.47998
13/02/2015,6873.5,2096.98999
17/02/2015,6898.100098,2100.340088
18/02/2015,6898.100098,2099.679932
19/02/2015,6888.899902,2097.449951
20/02/2015,6915.200195,2110.300049
23/02/2015,6912.200195,2109.659912
24/02/2015,6949.600098,2115.47998
25/02/2015,6935.399902,2113.860107
26/02/2015,6949.700195,2110.73999
27/02/2015,6946.700195,2104.5
02/03/2015,6940.600098,2117.389893
03/03/2015,6889.100098,2107.780029
04/03/2015,6919.200195,2098.530029
05/03/2015,6961.100098,2101.040039
06/03/2015,6911.799805,2071.26001
09/03/2015,6876.5,2079.429932
10/03/2015,6702.799805,2044.160034
11/03/2015,6721.5,2040.23999
12/03/2015,6761.100098,2065.949951
13/03/2015,6740.600098,2053.399902
16/03/2015,6804.100098,2081.189941
17/03/2015,6837.600098,2074.280029
18/03/2015,6945.200195,2099.5
19/03/2015,6962.299805,2089.27002
20/03/2015,7022.5,2108.100098
23/03/2015,7037.700195,2104.419922
24/03/2015,7019.700195,2091.5
25/03/2015,6991,2061.050049
26/03/2015,6895.299805,2056.149902
27/03/2015,6855,2061.02002
30/03/2015,6891.399902,2086.23999
31/03/2015,6773,2067.889893
01/04/2015,6809.5,2059.689941
02/04/2015,6833.5,2066.959961
07/04/2015,6961.799805,2076.330078
08/04/2015,6937.399902,2081.899902
09/04/2015,7015.399902,2091.179932
10/04/2015,7089.799805,2102.060059
13/04/2015,7064.299805,2092.429932
14/04/2015,7075.299805,2095.840088
15/04/2015,7096.799805,2106.629883
16/04/2015,7060.5,2104.98999
17/04/2015,6994.600098,2081.179932
20/04/2015,7052.100098,2100.399902
21/04/2015,7062.899902,2097.290039
22/04/2015,7028.200195,2107.959961
23/04/2015,7053.700195,2112.929932
24/04/2015,7070.700195,2117.689941
27/04/2015,7104,2108.919922
28/04/2015,7030.5,2114.76001
29/04/2015,6946.299805,2106.850098
30/04/2015,6960.600098,2085.51001
01/05/2015,6986,2108.290039
05/05/2015,6927.600098,2089.459961
06/05/2015,6933.700195,2080.149902
07/05/2015,6887,2088
08/05/2015,7046.799805,2116.100098
11/05/2015,7029.899902,2105.330078
12/05/2015,6933.799805,2099.120117
13/05/2015,6949.600098,2098.47998
14/05/2015,6973,2121.100098
15/05/2015,6960.5,2122.72998
18/05/2015,6968.899902,2129.199951
19/05/2015,6995.100098,2127.830078
20/05/2015,7007.299805,2125.850098
21/05/2015,7013.5,2130.820068
22/05/2015,7031.700195,2126.060059
26/05/2015,6949,2104.199951
27/05/2015,7033.299805,2123.47998
28/05/2015,7040.899902,2120.790039
29/05/2015,6984.399902,2107.389893
01/06/2015,6953.600098,2111.72998
02/06/2015,6928.299805,2109.600098
03/06/2015,6950.5,2114.070068
04/06/2015,6859.200195,2095.840088
05/06/2015,6804.600098,2092.830078
08/06/2015,6790,2079.280029
09/06/2015,6753.799805,2080.149902
10/06/2015,6830.299805,2105.199951
11/06/2015,6846.700195,2108.860107
12/06/2015,6784.899902,2094.110107
15/06/2015,6710.5,2084.429932
16/06/2015,6710.100098,2096.290039
17/06/2015,6680.600098,2100.439941
18/06/2015,6707.899902,2121.23999
19/06/2015,6710.5,2109.98999
22/06/2015,6825.700195,2122.850098
23/06/2015,6834.899902,2124.199951
24/06/2015,6844.799805,2108.580078
25/06/2015,6807.799805,2102.310059
26/06/2015,6753.700195,2101.48999
29/06/2015,6620.5,2057.639893
30/06/2015,6521,2063.110107
01/07/2015,6608.600098,2077.419922
02/07/2015,6630.5,2076.780029
06/07/2015,6535.700195,2068.76001
07/07/2015,6432.200195,2081.340088
08/07/2015,6490.700195,2046.680054
09/07/2015,6581.600098,2051.310059
10/07/2015,6673.399902,2076.620117
13/07/2015,6738,2099.600098
14/07/2015,6753.799805,2108.949951
15/07/2015,6753.799805,2107.399902
16/07/2015,6796.5,2124.290039
17/07/2015,6775.100098,2126.639893
20/07/2015,6788.700195,2128.280029
21/07/2015,6769.100098,2119.209961
22/07/2015,6667.299805,2114.149902
23/07/2015,6655,2102.149902
24/07/2015,6579.799805,2079.649902
27/07/2015,6505.100098,2067.639893
28/07/2015,6555.299805,2093.25
29/07/2015,6631,2108.570068
30/07/2015,6668.899902,2108.629883
31/07/2015,6696.299805,2103.840088
03/08/2015,6688.600098,2098.040039
04/08/2015,6686.600098,2093.320068
05/08/2015,6752.399902,2099.840088
06/08/2015,6747.100098,2083.560059
07/08/2015,6718.5,2077.570068
10/08/2015,6736.200195,2104.179932
11/08/2015,6664.5,2084.070068
12/08/2015,6571.200195,2086.050049
13/08/2015,6568.299805,2083.389893
14/08/2015,6550.700195,2091.540039
17/08/2015,6550.299805,2102.439941
18/08/2015,6526.299805,2096.919922
19/08/2015,6403.5,2079.610107
20/08/2015,6367.899902,2035.72998
21/08/2015,6187.700195,1970.890015
24/08/2015,5898.899902,1893.209961
25/08/2015,6081.299805,1867.609985
26/08/2015,5979.200195,1940.51001
27/08/2015,6192,1987.660034
28/08/2015,6247.899902,1988.869995
01/09/2015,6058.5,1913.849976
02/09/2015,6083.299805,1948.859985
03/09/2015,6194.100098,1951.130005
04/09/2015,6042.899902,1921.219971
08/09/2015,6146.100098,1969.410034
09/09/2015,6229,1942.040039
10/09/2015,6155.799805,1952.290039
11/09/2015,6117.799805,1961.050049
14/09/2015,6084.600098,1953.030029
15/09/2015,6137.600098,1978.089966
16/09/2015,6229.200195,1995.310059
17/09/2015,6187,1990.199951
18/09/2015,6104.100098,1958.030029
21/09/2015,6108.700195,1966.969971
22/09/2015,5935.799805,1942.73999
23/09/2015,6032.200195,1938.76001
24/09/2015,5961.5,1932.23999
25/09/2015,6109,1931.339966
28/09/2015,5958.899902,1881.77002
29/09/2015,5909.200195,1884.089966
30/09/2015,6061.600098,1920.030029
01/10/2015,6072.5,1923.819946
02/10/2015,6130,1951.359985
05/10/2015,6298.899902,1987.050049
06/10/2015,6326.200195,1979.920044
07/10/2015,6336.399902,1995.829956
08/10/2015,6374.799805,2013.430054
09/10/2015,6416.200195,2014.890015
12/10/2015,6371.200195,2017.459961
13/10/2015,6342.299805,2003.689941
14/10/2015,6269.600098,1994.23999
15/10/2015,6338.700195,2023.859985
16/10/2015,6378,2033.109985
19/10/2015,6352.299805,2033.660034
20/10/2015,6345.100098,2030.77002
21/10/2015,6348.399902,2018.939941
22/10/2015,6376.299805,2052.51001
23/10/2015,6444.100098,2075.149902
26/10/2015,6417,2071.179932
27/10/2015,6365.299805,2065.889893
28/10/2015,6437.799805,2090.350098
29/10/2015,6395.799805,2089.409912
30/10/2015,6361.100098,2079.360107
02/11/2015,6361.799805,2104.050049
03/11/2015,6383.600098,2109.790039
04/11/2015,6412.899902,2102.310059
05/11/2015,6364.899902,2099.929932
06/11/2015,6353.799805,2099.199951
09/11/2015,6295.200195,2078.580078
10/11/2015,6275.299805,2081.719971
11/11/2015,6297.200195,2075
12/11/2015,6178.700195,2045.969971
13/11/2015,6118.299805,2023.040039
16/11/2015,6146.399902,2053.189941
17/11/2015,6268.799805,2050.439941
18/11/2015,6279,2083.580078
19/11/2015,6329.899902,2081.23999
20/11/2015,6334.600098,2089.169922
23/11/2015,6305.5,2086.590088
24/11/2015,6277.200195,2089.139893
25/11/2015,6337.600098,2088.870117
27/11/2015,6375.200195,2090.110107
30/11/2015,6356.100098,2080.409912
01/12/2015,6395.700195,2102.629883
02/12/2015,6420.899902,2079.51001
03/12/2015,6275,2049.620117
04/12/2015,6238.299805,2091.689941
07/12/2015,6223.5,2077.070068
08/12/2015,6135.200195,2063.590088
09/12/2015,6126.700195,2047.619995
10/12/2015,6088.100098,2052.22998
11/12/2015,5952.799805,2012.369995
14/12/2015,5874.100098,2021.939941
15/12/2015,6017.799805,2043.410034
16/12/2015,6061.200195,2073.070068
17/12/2015,6102.5,2041.890015
18/12/2015,6052.399902,2005.550049
21/12/2015,6034.799805,2021.150024
22/12/2015,6083.100098,2038.969971
23/12/2015,6241,2064.290039
24/12/2015,6254.600098,2060.98999
29/12/2015,6314.600098,2078.360107
30/12/2015,6274.100098,2063.360107
31/12/2015,6242.299805,2043.939941
04/01/2016,6093.399902,2012.660034
05/01/2016,6137.200195,2016.709961
06/01/2016,6073.399902,1990.26001
07/01/2016,5954.100098,1943.089966
08/01/2016,5912.399902,1922.030029
11/01/2016,5871.799805,1923.670044
12/01/2016,5929.200195,1938.680054
13/01/2016,5961,1890.280029
14/01/2016,5918.200195,1921.839966
15/01/2016,5804.100098,1880.329956
19/01/2016,5876.799805,1881.329956
20/01/2016,5673.600098,1859.329956
21/01/2016,5773.799805,1868.98999
22/01/2016,5900,1906.900024
25/01/2016,5877,1877.079956
26/01/2016,5911.5,1903.630005
27/01/2016,5990.399902,1882.949951
28/01/2016,5931.799805,1893.359985
29/01/2016,6083.799805,1940.23999
01/02/2016,6060.100098,1939.380005
02/02/2016,5922,1903.030029
03/02/2016,5837.100098,1912.530029
04/02/2016,5898.799805,1915.449951
05/02/2016,5848.100098,1880.050049
08/02/2016,5689.399902,1853.439941
09/02/2016,5632.200195,1852.209961
10/02/2016,5672.299805,1851.859985
11/02/2016,5537,1829.079956
12/02/2016,5707.600098,1864.780029
16/02/2016,5862.200195,1895.579956
17/02/2016,6030.299805,1926.819946
18/02/2016,5972,1917.829956
19/02/2016,5950.200195,1917.780029
22/02/2016,6037.700195,1945.5
23/02/2016,5962.299805,1921.27002
24/02/2016,5867.200195,1929.800049
25/02/2016,6012.799805,1951.699951
26/02/2016,6096,1948.050049
29/02/2016,6097.100098,1932.22998
01/03/2016,6152.899902,1978.349976
02/03/2016,6147.100098,1986.449951
03/03/2016,6130.5,1993.400024
04/03/2016,6199.399902,1999.98999
07/03/2016,6182.399902,2001.76001
08/03/2016,6125.399902,1979.26001
09/03/2016,6146.299805,1989.26001
10/03/2016,6036.700195,1989.569946
11/03/2016,6139.799805,2022.189941
14/03/2016,6174.600098,2019.640015
15/03/2016,6140,2015.930054
16/03/2016,6175.5,2027.219971
17/03/2016,6201.100098,2040.589966
18/03/2016,6189.600098,2049.580078
21/03/2016,6184.600098,2051.600098
22/03/2016,6192.700195,2049.800049
23/03/2016,6199.100098,2036.709961
24/03/2016,6106.5,2035.939941
29/03/2016,6105.899902,2055.01001
30/03/2016,6203.200195,2063.949951
31/03/2016,6174.899902,2059.73999
01/04/2016,6146.100098,2072.780029
04/04/2016,6164.700195,2066.129883
05/04/2016,6091.200195,2045.170044
06/04/2016,6161.600098,2066.659912
07/04/2016,6136.899902,2041.910034
08/04/2016,6204.399902,2047.599976
11/04/2016,6200.100098,2041.98999
12/04/2016,6242.399902,2061.719971
13/04/2016,6362.899902,2082.419922
14/04/2016,6365.100098,2082.780029
15/04/2016,6343.799805,2080.72998
18/04/2016,6353.5,2094.340088
19/04/2016,6405.399902,2100.800049
20/04/2016,6410.299805,2102.399902
21/04/2016,6381.399902,2091.47998
22/04/2016,6310.399902,2091.580078
25/04/2016,6260.899902,2087.790039
26/04/2016,6284.5,2091.699951
27/04/2016,6319.899902,2095.149902
28/04/2016,6322.399902,2075.810059
29/04/2016,6241.899902,2065.300049
03/05/2016,6185.600098,2063.370117
04/05/2016,6112,2051.120117
05/05/2016,6117.299805,2050.629883
06/05/2016,6125.700195,2057.139893
09/05/2016,6114.799805,2058.689941
10/05/2016,6156.700195,2084.389893
11/05/2016,6162.5,2064.459961
12/05/2016,6104.200195,2064.110107
13/05/2016,6138.5,2046.609985
16/05/2016,6151.399902,2066.659912
17/05/2016,6167.799805,2047.209961
18/05/2016,6165.799805,2047.630005
19/05/2016,6053.399902,2040.040039
20/05/2016,6156.299805,2052.320068
23/05/2016,6136.399902,2048.040039
24/05/2016,6219.299805,2076.060059
25/05/2016,6262.899902,2090.540039
26/05/2016,6265.700195,2090.100098
27/05/2016,6270.799805,2099.060059
31/05/2016,6230.799805,2096.949951
01/06/2016,6191.899902,2099.330078
02/06/2016,6185.600098,2105.26001
03/06/2016,6209.600098,2099.129883
06/06/2016,6273.399902,2109.409912
07/06/2016,6284.5,2112.129883
08/06/2016,6301.5,2119.120117
09/06/2016,6231.899902,2115.47998
10/06/2016,6115.799805,2096.070068
13/06/2016,6045,2079.060059
14/06/2016,5923.5,2075.320068
15/06/2016,5966.799805,2071.5
16/06/2016,5950.5,2077.98999
17/06/2016,6021.100098,2071.219971
20/06/2016,6204,2083.25
21/06/2016,6226.600098,2088.899902
22/06/2016,6261.200195,2085.449951
23/06/2016,6338.100098,2113.320068
24/06/2016,6138.700195,2037.410034
27/06/2016,5982.200195,2000.540039
28/06/2016,6140.399902,2036.089966
29/06/2016,6360.100098,2070.77002
30/06/2016,6504.299805,2098.860107
01/07/2016,6577.799805,2102.949951
05/07/2016,6545.399902,2088.550049
06/07/2016,6463.600098,2099.72998
07/07/2016,6533.799805,2097.899902
08/07/2016,6590.600098,2129.899902
11/07/2016,6682.899902,2137.159912
12/07/2016,6680.700195,2152.139893
13/07/2016,6670.399902,2152.429932
14/07/2016,6654.5,2163.75
15/07/2016,6669.200195,2161.73999
18/07/2016,6695.399902,2166.889893
19/07/2016,6697.399902,2163.780029
20/07/2016,6729,2173.02002
21/07/2016,6699.899902,2165.169922
22/07/2016,6730.5,2175.030029
25/07/2016,6710.100098,2168.47998
26/07/2016,6724,2169.179932
27/07/2016,6750.399902,2166.580078
28/07/2016,6721.100098,2170.060059
29/07/2016,6724.399902,2173.600098
01/08/2016,6694,2170.840088
02/08/2016,6645.399902,2157.030029
03/08/2016,6634.399902,2163.790039
04/08/2016,6740.200195,2164.25
05/08/2016,6793.5,2182.870117
08/08/2016,6809.100098,2180.889893
09/08/2016,6851.299805,2181.73999
10/08/2016,6866.399902,2175.48999
11/08/2016,6914.700195,2185.790039
12/08/2016,6916,2184.050049
15/08/2016,6941.200195,2190.149902
16/08/2016,6893.899902,2178.149902
17/08/2016,6859.200195,2182.219971
18/08/2016,6869,2187.02002
19/08/2016,6859,2183.870117
22/08/2016,6828.5,2182.639893
23/08/2016,6868.5,2186.899902
24/08/2016,6835.799805,2175.439941
25/08/2016,6816.899902,2172.469971
26/08/2016,6838.100098,2169.040039
30/08/2016,6820.799805,2176.120117
31/08/2016,6781.5,2170.949951
01/09/2016,6746,2170.860107
02/09/2016,6894.600098,2179.97998
06/09/2016,6826.100098,2186.47998
07/09/2016,6846.600098,2186.159912
08/09/2016,6858.700195,2181.300049
09/09/2016,6777,2127.810059
12/09/2016,6700.899902,2159.040039
13/09/2016,6665.600098,2127.02002
14/09/2016,6673.299805,2125.77002
15/09/2016,6730.299805,2147.26001
16/09/2016,6710.299805,2139.159912
19/09/2016,6813.600098,2139.120117
20/09/2016,6830.799805,2139.76001
21/09/2016,6834.799805,2163.120117
22/09/2016,6911.399902,2177.179932
23/09/2016,6909.399902,2164.689941
26/09/2016,6818,2146.100098
27/09/2016,6807.700195,2159.929932
28/09/2016,6849.399902,2171.370117
29/09/2016,6919.399902,2151.129883
30/09/2016,6899.299805,2168.27002
03/10/2016,6983.5,2161.199951
04/10/2016,7074.299805,2150.48999
05/10/2016,7033.299805,2159.72998
06/10/2016,7000,2160.77002
07/10/2016,7044.399902,2153.73999
10/10/2016,7097.5,2163.659912
11/10/2016,7070.899902,2136.72998
12/10/2016,7024,2139.179932
13/10/2016,6977.700195,2132.550049
14/10/2016,7013.600098,2132.97998
17/10/2016,6947.600098,2126.5
18/10/2016,7000.100098,2139.600098
19/10/2016,7021.899902,2144.290039
20/10/2016,7026.899902,2141.340088
21/10/2016,7020.5,2141.159912
24/10/2016,6986.399902,2151.330078
25/10/2016,7017.600098,2143.159912
26/10/2016,6958.100098,2139.429932
27/10/2016,6986.600098,2133.040039
28/10/2016,6996.299805,2126.409912
31/10/2016,6954.200195,2126.149902
01/11/2016,6917.100098,2111.719971
02/11/2016,6845.399902,2097.939941
03/11/2016,6790.5,2088.659912
04/11/2016,6693.299805,2085.179932
07/11/2016,6806.899902,2131.52002
08/11/2016,6843.100098,2139.560059
09/11/2016,6911.799805,2163.26001
10/11/2016,6828,2167.47998
11/11/2016,6730.399902,2164.449951
14/11/2016,6753.200195,2164.199951
15/11/2016,6792.700195,2180.389893
16/11/2016,6749.700195,2176.939941
17/11/2016,6794.700195,2187.120117
18/11/2016,6775.799805,2181.899902
21/11/2016,6778,2198.179932
22/11/2016,6819.700195,2202.939941
23/11/2016,6817.700195,2204.719971
25/11/2016,6840.799805,2213.350098
28/11/2016,6799.5,2201.719971
29/11/2016,6772,2204.659912
30/11/2016,6783.799805,2198.810059
01/12/2016,6752.899902,2191.080078
02/12/2016,6730.700195,2191.949951
05/12/2016,6746.799805,2204.709961
06/12/2016,6779.799805,2212.22998
07/12/2016,6902.200195,2241.350098
08/12/2016,6931.600098,2246.189941
09/12/2016,6954.200195,2259.530029
12/12/2016,6890.399902,2256.959961
13/12/2016,6968.600098,2271.719971
14/12/2016,6949.200195,2253.280029
15/12/2016,6999,2262.030029
16/12/2016,7011.600098,2258.070068
19/12/2016,7017.200195,2262.530029
20/12/2016,7044,2270.76001
21/12/2016,7041.399902,2265.179932
22/12/2016,7063.700195,2260.959961
23/12/2016,7068.200195,2263.790039
28/12/2016,7106.100098,2249.919922
29/12/2016,7120.299805,2249.26001
30/12/2016,7142.799805,2238.830078
03/01/2017,7177.899902,2257.830078
04/01/2017,7189.700195,2270.75
05/01/2017,7195.299805,2269
06/01/2017,7210.100098,2276.97998
09/01/2017,7237.799805,2268.899902
10/01/2017,7275.5,2268.899902
11/01/2017,7290.5,2275.320068
12/01/2017,7292.399902,2270.439941
13/01/2017,7337.799805,2274.639893
17/01/2017,7220.399902,2267.889893
18/01/2017,7247.600098,2271.889893
19/01/2017,7208.399902,2263.689941
20/01/2017,7198.399902,2271.310059
23/01/2017,7151.200195,2265.199951
24/01/2017,7150.299805,2280.070068
25/01/2017,7164.399902,2298.370117
26/01/2017,7161.5,2296.679932
27/01/2017,7184.5,2294.689941
30/01/2017,7118.5,2280.899902
31/01/2017,7099.200195,2278.870117
01/02/2017,7107.700195,2279.550049
02/02/2017,7140.799805,2280.850098
03/02/2017,7188.299805,2297.419922
06/02/2017,7172.200195,2292.560059
07/02/2017,7186.200195,2293.080078
08/02/2017,7188.799805,2294.669922
09/02/2017,7229.5,2307.870117
10/02/2017,7258.799805,2316.100098
13/02/2017,7278.899902,2328.25
14/02/2017,7268.600098,2337.580078
15/02/2017,7302.399902,2349.25
16/02/2017,7277.899902,2347.219971
17/02/2017,7300,2351.159912
21/02/2017,7274.799805,2365.379883
22/02/2017,7302.299805,2362.820068
23/02/2017,7271.399902,2363.810059
24/02/2017,7243.700195,2367.340088
27/02/2017,7253,2369.75
28/02/2017,7263.399902,2363.639893
01/03/2017,7382.899902,2395.959961
02/03/2017,7382.399902,2381.919922
03/03/2017,7374.299805,2383.120117
06/03/2017,7350.100098,2375.310059
07/03/2017,7339,2368.389893
08/03/2017,7334.600098,2362.97998
09/03/2017,7315,2364.870117
10/03/2017,7343.100098,2372.600098
13/03/2017,7367.100098,2373.469971
14/03/2017,7357.899902,2365.449951
15/03/2017,7368.600098,2385.26001
16/03/2017,7416,2381.379883
17/03/2017,7425,2378.25
20/03/2017,7429.799805,2373.469971
21/03/2017,7378.299805,2344.02002
22/03/2017,7324.700195,2348.449951
23/03/2017,7340.700195,2345.959961
24/03/2017,7336.799805,2343.97998
27/03/2017,7293.5,2341.590088
28/03/2017,7343.399902,2358.570068
29/03/2017,7373.700195,2361.129883
30/03/2017,7369.5,2368.060059
31/03/2017,7322.899902,2362.719971
03/04/2017,7282.700195,2358.840088
04/04/2017,7321.799805,2360.159912
05/04/2017,7331.700195,2352.949951
06/04/2017,7303.200195,2357.48999
07/04/2017,7349.399902,2355.540039
10/04/2017,7348.899902,2357.159912
11/04/2017,7365.5,2353.780029
12/04/2017,7349,2344.929932
13/04/2017,7327.600098,2328.949951
18/04/2017,7147.5,2342.189941
19/04/2017,7114.399902,2338.169922
20/04/2017,7118.5,2355.840088
21/04/2017,7114.600098,2348.689941
24/04/2017,7264.700195,2374.149902
25/04/2017,7275.600098,2388.610107
26/04/2017,7288.700195,2387.449951
27/04/2017,7237.200195,2388.77002
28/04/2017,7203.899902,2384.199951
02/05/2017,7250.100098,2391.169922
03/05/2017,7234.5,2388.129883
04/05/2017,7248.100098,2389.52002
05/05/2017,7297.399902,2399.290039
08/05/2017,7300.899902,2399.379883
09/05/2017,7342.200195,2396.919922
10/05/2017,7385.200195,2399.629883
11/05/2017,7386.600098,2394.439941
12/05/2017,7435.399902,2390.899902
15/05/2017,7454.399902,2402.320068
16/05/2017,7522,2400.669922
17/05/2017,7503.5,2357.030029
18/05/2017,7436.399902,2365.719971
19/05/2017,7470.700195,2381.72998
22/05/2017,7496.299805,2394.02002
23/05/2017,7485.299805,2398.419922
24/05/2017,7514.899902,2404.389893
25/05/2017,7517.700195,2415.070068
26/05/2017,7547.600098,2415.820068
30/05/2017,7526.5,2412.909912
31/05/2017,7520,2411.800049
01/06/2017,7543.799805,2430.060059
02/06/2017,7547.600098,2439.070068
05/06/2017,7525.799805,2436.100098
06/06/2017,7525,2429.330078
07/06/2017,7478.600098,2433.139893
08/06/2017,7450,2433.790039
09/06/2017,7527.299805,2431.77002
12/06/2017,7511.899902,2429.389893
13/06/2017,7500.399902,2440.350098
14/06/2017,7474.399902,2437.919922
15/06/2017,7419.399902,2432.459961
16/06/2017,7463.5,2433.149902
19/06/2017,7523.799805,2453.459961
20/06/2017,7472.700195,2437.030029
21/06/2017,7447.799805,2435.610107
22/06/2017,7439.299805,2434.5
23/06/2017,7424.100098,2438.300049
26/06/2017,7446.799805,2439.070068
27/06/2017,7434.399902,2419.379883
28/06/2017,7387.799805,2440.689941
29/06/2017,7350.299805,2419.699951
30/06/2017,7312.700195,2423.409912
03/07/2017,7377.100098,2429.01001
05/07/2017,7367.600098,2432.540039
06/07/2017,7337.299805,2409.75
07/07/2017,7350.899902,2425.179932
10/07/2017,7370,2427.429932
11/07/2017,7329.799805,2425.530029
12/07/2017,7416.899902,2443.25
13/07/2017,7413.399902,2447.830078
14/07/2017,7378.399902,2459.27002
17/07/2017,7404.100098,2459.139893
18/07/2017,7390.200195,2460.610107
19/07/2017,7430.899902,2473.830078
20/07/2017,7487.899902,2473.449951
21/07/2017,7452.899902,2472.540039
24/07/2017,7377.700195,2469.909912
25/07/2017,7434.799805,2477.129883
26/07/2017,7452.299805,2477.830078
27/07/2017,7443,2475.419922
28/07/2017,7368.399902,2472.100098
31/07/2017,7372,2470.300049
01/08/2017,7423.700195,2476.350098
02/08/2017,7411.399902,2477.570068
03/08/2017,7474.799805,2472.159912
04/08/2017,7511.700195,2476.830078
07/08/2017,7531.899902,2480.909912
08/08/2017,7542.700195,2474.919922
09/08/2017,7498.100098,2474.02002
10/08/2017,7389.899902,2438.209961
11/08/2017,7310,2441.320068
14/08/2017,7353.899902,2465.840088
15/08/2017,7383.899902,2464.610107
16/08/2017,7433,2468.110107
17/08/2017,7387.899902,2430.01001
18/08/2017,7324,2425.550049
21/08/2017,7318.899902,2428.370117
22/08/2017,7381.700195,2452.51001
23/08/2017,7382.700195,2444.040039
24/08/2017,7407.100098,2438.969971
25/08/2017,7401.5,2443.050049
29/08/2017,7337.399902,2446.300049
30/08/2017,7365.299805,2457.590088
31/08/2017,7430.600098,2471.649902
01/09/2017,7438.5,2476.550049
05/09/2017,7372.899902,2457.850098
06/09/2017,7354.100098,2465.540039
07/09/2017,7397,2465.100098
08/09/2017,7377.600098,2461.429932
11/09/2017,7413.600098,2488.110107
12/09/2017,7400.700195,2496.47998
13/09/2017,7379.700195,2498.370117
14/09/2017,7295.399902,2495.620117
15/09/2017,7215.5,2500.22998
18/09/2017,7253.299805,2503.870117
19/09/2017,7275.299805,2506.649902
20/09/2017,7272,2508.23999
21/09/2017,7263.899902,2500.600098
22/09/2017,7310.600098,2502.219971
25/09/2017,7301.299805,2496.659912
26/09/2017,7285.700195,2496.840088
27/09/2017,7313.5,2507.040039
28/09/2017,7322.799805,2510.060059
29/09/2017,7372.799805,2519.360107
02/10/2017,7438.799805,2529.120117
03/10/2017,7468.100098,2534.580078
04/10/2017,7467.600098,2537.73999
05/10/2017,7508,2552.070068
06/10/2017,7522.899902,2549.330078
09/10/2017,7507.899902,2544.72998
10/10/2017,7538.299805,2550.639893
11/10/2017,7533.799805,2555.23999
12/10/2017,7556.200195,2550.929932
13/10/2017,7535.399902,2553.169922
16/10/2017,7527,2557.639893
17/10/2017,7516.200195,2559.360107
18/10/2017,7542.899902,2561.26001
19/10/2017,7523,2562.100098
20/10/2017,7523.200195,2575.209961
23/10/2017,7524.5,2564.97998
24/10/2017,7526.5,2569.129883
25/10/2017,7447.200195,2557.149902
26/10/2017,7486.5,2560.399902
27/10/2017,7505,2581.070068
30/10/2017,7487.799805,2572.830078
31/10/2017,7493.100098,2575.26001
01/11/2017,7488,2579.360107
02/11/2017,7555.299805,2579.850098
03/11/2017,7560.399902,2587.840088
06/11/2017,7562.299805,2591.129883
07/11/2017,7513.100098,2590.639893
08/11/2017,7529.700195,2594.379883
09/11/2017,7484.100098,2584.620117
10/11/2017,7433,2582.300049
13/11/2017,7415.200195,2584.840088
14/11/2017,7414.399902,2578.870117
15/11/2017,7372.600098,2564.620117
16/11/2017,7386.899902,2585.639893
17/11/2017,7380.700195,2578.850098
20/11/2017,7389.5,2582.139893
21/11/2017,7411.299805,2599.030029
22/11/2017,7419,2597.080078
24/11/2017,7409.600098,2602.419922
27/11/2017,7383.899902,2601.419922
28/11/2017,7460.700195,2627.040039
29/11/2017,7393.600098,2626.070068
30/11/2017,7326.700195,2647.580078
01/12/2017,7300.5,2642.219971
04/12/2017,7339,2639.439941
05/12/2017,7327.5,2629.570068
06/12/2017,7348,2629.27002
07/12/2017,7320.799805,2636.97998
08/12/2017,7394,2651.5
11/12/2017,7453.5,2659.98999
12/12/2017,7500.399902,2664.110107
13/12/2017,7496.5,2662.850098
14/12/2017,7448.100098,2652.01001
15/12/2017,7490.600098,2675.810059
18/12/2017,7537,2690.159912
19/12/2017,7544.100098,2681.469971
20/12/2017,7525.200195,2679.25
21/12/2017,7604,2684.570068
22/12/2017,7592.700195,2683.340088
27/12/2017,7620.700195,2682.620117
28/12/2017,7622.899902,2687.540039
29/12/2017,7687.799805,2673.610107
02/01/2018,7648.100098,2695.810059
03/01/2018,7671.100098,2713.060059
04/01/2018,7695.899902,2723.98999
05/01/2018,7724.200195,2743.149902
08/01/2018,7696.5,2747.709961
09/01/2018,7731,2751.290039
10/01/2018,7748.5,2748.22998
11/01/2018,7762.899902,2767.560059
12/01/2018,7778.600098,2786.23999
16/01/2018,7755.899902,2776.419922
17/01/2018,7725.399902,2802.560059
18/01/2018,7701,2798.030029
19/01/2018,7730.799805,2810.300049
22/01/2018,7715.399902,2832.969971
23/01/2018,7731.799805,2839.129883
24/01/2018,7643.399902,2837.540039
25/01/2018,7615.799805,2839.25
26/01/2018,7665.5,2872.870117
29/01/2018,7671.5,2853.530029
30/01/2018,7588,2822.429932
